0, 799, 4,
1.1594202899e+00, 8.0577624830e+02, -2.0294686483e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 5.5629245056e-28, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -1.8586884330e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 5.8974826929e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -4.8047431394e-16, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.4224929798e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 5.6665621937e-15, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 4.7548765168e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 7.1504842093e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -3.5086875208e-11, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -2.1235282787e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 6.4816095830e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 6.4436958399e-15, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -4.6845099241e-14, 5.3000000000e+05, 
1.1650022409e+00, 8.0869876483e+02, 1.7109110811e+00, 5.3239770243e+05, 
2.3483477783e+00, 1.1010099532e+03, 4.0533194293e+02, 9.9640847800e+05, 
1.1594202899e+00, 8.0577624830e+02, -2.9251800861e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.0993289593e-13, 5.3000000000e+05, 
2.3764338235e+00, 1.1181848274e+03, 4.0539458192e+02, 1.0066121327e+06, 
1.1594202898e+00, 8.0577624829e+02, 3.0445053560e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -2.3867527694e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.9660283538e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -1.1155324020e-13, 5.3000000000e+05, 
2.3475362924e+00, 1.0871211030e+03, 3.9656861078e+02, 9.9148324259e+05, 
1.1594202899e+00, 8.0577624830e+02, -2.0434407485e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.0623695874e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.1539461415e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -1.1889004696e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -2.3541510065e-14, 5.3000000000e+05, 
2.1858791957e+00, 1.0931228799e+03, 3.4240842039e+02, 9.3445913151e+05, 
1.1594202898e+00, 8.0577624827e+02, 5.4999478744e-10, 5.2999999999e+05, 
1.1594202899e+00, 8.0577624830e+02, 9.8520289110e-14, 5.3000000000e+05, 
1.2894515849e+00, 8.5386617877e+02, 4.8379375456e+01, 5.8165531837e+05, 
2.3709829551e+00, 1.1111324789e+03, 4.0862875796e+02, 1.0041850907e+06, 
1.1594202899e+00, 8.0577624830e+02, -1.3173828316e-14, 5.3000000000e+05, 
2.3845401445e+00, 1.1169647662e+03, 4.0396247504e+02, 1.0097360048e+06, 
1.6191584783e+00, 9.4416707140e+02, 1.5121664307e+02, 7.1253177685e+05, 
1.1594202899e+00, 8.0577624830e+02, -3.5441860912e-14, 5.3000000000e+05, 
1.9124918216e+00, 9.8403815727e+02, 2.4024725909e+02, 8.1628890942e+05, 
1.1594202899e+00, 8.0577624830e+02, -2.5742306174e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 6.7614143928e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624829e+02, -3.8127315499e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 8.9387063541e-14, 5.3000000000e+05, 
2.3722869276e+00, 1.1066524076e+03, 4.0332723726e+02, 1.0052694338e+06, 
1.1594202899e+00, 8.0577624830e+02, -7.3513766391e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 4.9730395184e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -3.5546906022e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.5568522466e-13, 5.3000000000e+05, 
2.3613577330e+00, 1.1079993795e+03, 4.0461419646e+02, 1.0012301894e+06, 
1.1594202899e+00, 8.0577624830e+02, -2.2205032757e-13, 5.3000000000e+05, 
1.7077561201e+00, 9.8092515857e+02, 1.8281859789e+02, 7.4675645373e+05, 
1.1594202899e+00, 8.0577624830e+02, -5.3715775973e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -2.1376343457e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.1107164181e-12, 5.3000000000e+05, 
2.3663282107e+00, 1.1011418136e+03, 3.9907728887e+02, 9.9984698964e+05, 
1.1594202899e+00, 8.0577624830e+02, -2.2420769478e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -1.4567552327e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624833e+02, 2.1729013965e-08, 5.3000000003e+05, 
1.2417446029e+00, 8.3668363060e+02, 2.6235276101e+01, 5.6261722800e+05, 
1.3661147420e+00, 8.8241376596e+02, 4.7162720773e+01, 6.1204263567e+05, 
1.1594202899e+00, 8.0577624830e+02, -3.9993100519e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.3725127281e-14, 5.3000000000e+05, 
2.4031036506e+00, 1.1320451192e+03, 4.0380289056e+02, 1.0202646136e+06, 
1.1594202899e+00, 8.0577624830e+02, 8.6066583401e-15, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -7.1908112491e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -1.6020998475e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.5695136264e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.0181423078e-12, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 4.5047000888e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -4.4911938919e-14, 5.3000000000e+05, 
2.3898409152e+00, 1.1214152448e+03, 4.0377837458e+02, 1.0134387646e+06, 
1.1594202899e+00, 8.0577624830e+02, 1.0256914996e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -4.8275232715e-14, 5.3000000000e+05, 
1.2078611202e+00, 8.2783108521e+02, 1.6170358857e+01, 5.4955594494e+05, 
1.1594202899e+00, 8.0577624830e+02, -2.2573242898e-13, 5.3000000000e+05, 
2.3716435665e+00, 1.0957054987e+03, 3.9583969512e+02, 1.0013839362e+06, 
1.1594202899e+00, 8.0577624830e+02, 7.9759423330e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -4.6014334545e-14, 5.3000000000e+05, 
1.1594261742e+00, 8.0577934572e+02, 1.7840098930e-03, 5.3000250801e+05, 
1.1594202899e+00, 8.0577624830e+02, -4.6358128165e-14, 5.3000000000e+05, 
1.7870931795e+00, 9.9967610886e+02, 2.1237439867e+02, 7.7964123558e+05, 
2.3649488457e+00, 1.0968791664e+03, 4.0149489243e+02, 9.9996318175e+05, 
2.3514014566e+00, 1.0873626127e+03, 3.9611661831e+02, 9.9296677340e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.4447938323e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -6.8796101218e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.1241457608e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -7.2517823748e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -6.6037557824e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.0336144137e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.0383691966e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.0257930367e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -1.4061933210e-13, 5.3000000000e+05, 
1.1746304229e+00, 8.1341285020e+02, 4.7883885432e+00, 5.3639807878e+05, 
1.1594202899e+00, 8.0577624830e+02, -1.0738899467e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 8.2757740113e-15, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 7.2130170788e-14, 5.3000000000e+05, 
1.1594202919e+00, 8.0577624940e+02, 6.4105458491e-07, 5.3000000089e+05, 
1.5127370197e+00, 9.1356650568e+02, 1.1565928198e+02, 6.7110196939e+05, 
2.4025662624e+00, 1.1228937495e+03, 4.0797689042e+02, 1.0164714168e+06, 
1.1594219926e+00, 8.0577714389e+02, 5.4064898092e-04, 5.3000072523e+05, 
2.3712927784e+00, 1.1172914809e+03, 4.0763281256e+02, 1.0046994486e+06, 
2.3591228292e+00, 1.0848249525e+03, 3.9561924168e+02, 9.9431809694e+05, 
1.1594295340e+00, 8.0578092725e+02, 2.8566399916e-03, 5.3000380910e+05, 
1.1594202899e+00, 8.0577624830e+02, 6.2948515976e-14, 5.3000000000e+05, 
1.7740097556e+00, 9.8728091469e+02, 2.0938428942e+02, 7.7060717726e+05, 
1.1594202899e+00, 8.0577624830e+02, -1.4382766284e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 5.6994436708e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -1.2107055505e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.1693498913e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -7.1672956376e-15, 5.3000000000e+05, 
2.4141895504e+00, 1.1403874195e+03, 4.1346772892e+02, 1.0261315874e+06, 
1.1594202899e+00, 8.0577624830e+02, -1.1533919837e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 9.0618543455e-15, 5.3000000000e+05, 
2.3436293434e+00, 1.0771194432e+03, 3.9411918886e+02, 9.8940836092e+05, 
2.3901957225e+00, 1.1212124122e+03, 4.0492339804e+02, 1.0123169722e+06, 
2.3549311359e+00, 1.0754351435e+03, 3.9722064623e+02, 9.9147789919e+05, 
2.4152399398e+00, 1.1262072063e+03, 4.1661838961e+02, 1.0232318641e+06, 
2.3605603383e+00, 1.0904107009e+03, 3.9912430256e+02, 9.9728352913e+05, 
1.1594202899e+00, 8.0577624830e+02, 2.3660387050e-09, 5.3000000000e+05, 
1.1595374685e+00, 8.0583765324e+02, 3.6531393828e-02, 5.3004974807e+05, 
1.1594202899e+00, 8.0577624830e+02, -3.3600431108e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 8.9264582708e-14, 5.3000000000e+05, 
2.3470885563e+00, 1.0789112855e+03, 3.9371002185e+02, 9.9006244126e+05, 
1.1594202899e+00, 8.0577624830e+02, 2.4548935358e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.0503615666e-12, 5.3000000000e+05, 
2.3697681294e+00, 1.0885136970e+03, 3.9114739868e+02, 9.9962899741e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.9850973360e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.9215703280e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -6.3654530762e-14, 5.3000000000e+05, 
2.1490678884e+00, 1.0414595654e+03, 3.3325093773e+02, 9.1479198203e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.0465934036e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -5.5536694263e-14, 5.3000000000e+05, 
2.3774956270e+00, 1.1199041274e+03, 4.0679874879e+02, 1.0080517852e+06, 
2.3472366917e+00, 1.0782033969e+03, 3.9089611993e+02, 9.9105383354e+05, 
1.1594202899e+00, 8.0577624830e+02, -2.4323838376e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -2.1704084490e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -1.6731985506e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 6.6062007586e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -2.2719933383e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 6.0810216229e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.8489684524e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -1.4524059831e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 3.5123653983e-10, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -6.3508579152e-14, 5.3000000000e+05, 
1.1595470478e+00, 8.0584606499e+02, 4.0076669920e-02, 5.3005617742e+05, 
1.1594202899e+00, 8.0577624830e+02, 5.3454482050e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 4.8121032815e-15, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -7.9791064408e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -1.4022024768e-11, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.1447476836e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -1.1261672331e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -2.1551982183e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624829e+02, -2.9072079325e-12, 5.3000000000e+05, 
2.3671800871e+00, 1.1048278336e+03, 3.9944439645e+02, 1.0031720207e+06, 
1.1594202899e+00, 8.0577624830e+02, 5.8274610801e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 4.5024691940e-14, 5.3000000000e+05, 
2.3655370054e+00, 1.1003447178e+03, 4.0462135083e+02, 1.0016341194e+06, 
2.3548275524e+00, 1.0730303186e+03, 3.9267491376e+02, 9.9337231337e+05, 
1.1594202899e+00, 8.0577624830e+02, -6.0312489071e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.0084099543e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -4.7179209810e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 7.9720859052e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.9700708123e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 5.6654917839e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.2844466181e-14, 5.3000000000e+05, 
1.1623454524e+00, 8.0736632979e+02, 9.2597956348e-01, 5.3128717948e+05, 
1.4539578005e+00, 9.0783412306e+02, 9.5865167304e+01, 6.4782546121e+05, 
1.1594202900e+00, 8.0577624840e+02, 6.4889426219e-08, 5.3000000009e+05, 
1.1594202899e+00, 8.0577624830e+02, -1.2523878224e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -2.1533238771e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -4.7922287096e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 6.4734364037e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -7.5216028677e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 4.3065824804e-15, 5.3000000000e+05, 
2.1338356148e+00, 1.0579169487e+03, 3.1335323151e+02, 9.0688805519e+05, 
1.1594202899e+00, 8.0577624830e+02, -1.9144509013e-11, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.5711883262e-14, 5.3000000000e+05, 
1.9910264268e+00, 1.0347040904e+03, 2.6515163127e+02, 8.5706973853e+05, 
2.3512982529e+00, 1.0958924160e+03, 4.0095072742e+02, 9.9546565635e+05, 
2.2908176169e+00, 1.0691053875e+03, 3.7146729280e+02, 9.6686166532e+05, 
1.1594202899e+00, 8.0577624830e+02, -2.0768263501e-13, 5.3000000000e+05, 
2.3828039525e+00, 1.1195490340e+03, 4.0558130077e+02, 1.0094975701e+06, 
1.2168199573e+00, 8.3019896011e+02, 1.8710206111e+01, 5.5293639667e+05, 
1.1594202899e+00, 8.0577624830e+02, -5.1312061456e-12, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.1246536797e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.5443007279e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.8518122321e-13, 5.3000000000e+05, 
2.3388476526e+00, 1.0718067708e+03, 3.8904993983e+02, 9.8751599423e+05, 
1.1594202899e+00, 8.0577624830e+02, -2.3817450633e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -1.2130826169e-13, 5.3000000000e+05, 
2.3525224646e+00, 1.0962694443e+03, 4.0533064542e+02, 9.9594649143e+05, 
1.1594202899e+00, 8.0577624830e+02, -3.0003225650e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 3.7330392842e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.0028839783e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -9.4161961390e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.3186293427e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -2.0735509886e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -3.8968534803e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -5.4949670252e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 5.2922377109e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -1.2713798540e-13, 5.3000000000e+05, 
2.3611191338e+00, 1.0732448017e+03, 3.8686974520e+02, 9.9485470961e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.7117621224e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -3.4207824712e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 1.9370287361e-13, 5.3000000000e+05, 
2.3533479493e+00, 1.0828446948e+03, 3.9386366269e+02, 9.9253080060e+05, 
1.1594202899e+00, 8.0577624831e+02, 1.1892353161e-08, 5.3000000002e+05, 
2.3364639411e+00, 1.0716178098e+03, 3.9680706649e+02, 9.8528843118e+05, 
2.3705983696e+00, 1.1164887737e+03, 4.0654839809e+02, 1.0053163035e+06, 
1.1594202899e+00, 8.0577624830e+02, -3.5360008992e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -7.0091715721e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 2.3478913905e-14, 5.3000000000e+05, 
2.3888646929e+00, 1.1128520500e+03, 4.0226371365e+02, 1.0102351067e+06, 
1.4356029615e+00, 9.0833490181e+02, 1.0224572634e+02, 6.4119495014e+05, 
1.1594202899e+00, 8.0577624830e+02, -2.4778176769e-13, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -2.5851881295e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 2.0168714646e-12, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -3.7177123078e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -6.0200713619e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -3.5367803470e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, 8.9859772915e-14, 5.3000000000e+05, 
1.1594202899e+00, 8.0577624830e+02, -2.2576260342e-13, 5.3000000000e+05, 
